seller_id,week,total_orders,on_time_rate,avg_review_score,freight_pct_of_price
7a67c85e85bb2ce8582c35f2203ad736,2017-04-17,12,91.67,3.42,18.64
7aa4334be125fcdd2ba64b3180029f14,2017-04-17,1,100.0,4.0,85.73
7b0df942f46435babab05d49b744b2c4,2017-04-17,4,75.0,3.25,6.46
7c67e1448b00f6e969d365cea6b010ab,2017-04-17,3,100.0,4.0,22.81
7e26c750b4cb9f6766f58265ff9ebe95,2017-04-17,1,100.0,4.0,28.33
7e93a43ef30c4f03f38b393420bc753a,2017-04-17,1,100.0,4.0,3.44
7fe21dd00d2f4943ae09525efa2fd674,2017-04-17,1,100.0,5.0,13.98
80e6699fe29150b372a0c8a1ebf7dcc8,2017-04-17,2,100.0,4.0,52.47
827f8f69dfa529c561901c4f2e0f332f,2017-04-17,3,100.0,4.67,47.56
835f0f7810c76831d6c7d24c7a646d4d,2017-04-17,1,0.0,3.0,17.0
83e197e95a1bbabc8c75e883ed016c47,2017-04-17,1,100.0,5.0,17.97
850f4f8af5ea87287ac68de36e29107f,2017-04-17,1,100.0,3.0,41.52
8581055ce74af1daba164fdbd55a40de,2017-04-17,6,100.0,4.17,15.14
85d9eb9ddc5d00ca9336a2219c97bb13,2017-04-17,4,75.0,3.5,58.3
86ccac0b835037332a596a33b6949ee1,2017-04-17,2,100.0,2.43,49.79
87142160b41353c4e5fca2360caf6f92,2017-04-17,3,100.0,4.33,38.02
87b740daf17b5d1be335a64164ec6842,2017-04-17,1,100.0,5.0,9.8
8931a84a914b3fe9b1ddaa4d704947ca,2017-04-17,1,100.0,5.0,21.23
897060da8b9a21f655304d50fd935913,2017-04-17,3,75.0,3.25,7.7
8a32e327fe2c1b3511609d81aaf9f042,2017-04-17,2,100.0,1.0,43.55
8b28d096634035667e8263d57ba3368c,2017-04-17,1,100.0,5.0,21.26
8b8cfc8305aa441e4239358c9f6f2485,2017-04-17,2,0.0,4.0,14.13
8c16d1f32a54d92897cc437244442e1b,2017-04-17,2,100.0,3.0,50.3
8c3b533c63cca56240f94f1e3a6b18ef,2017-04-17,1,0.0,,27.68
8ccf3cf69651cc1d8a02c8bfaf3b8568,2017-04-17,1,0.0,4.0,17.06
8d79c8a04e42d722a75097ce5cbcf2ef,2017-04-17,1,100.0,4.0,71.54
8f119a0aee85c0c8fc534629734e94fd,2017-04-17,2,50.0,3.0,19.23
8fdca8e349553f99bc738833a62c8802,2017-04-17,1,100.0,4.0,62.63
91f848e9f4be368f4318775aac733370,2017-04-17,1,100.0,5.0,14.08
92eb0f42c21942b6552362b9b114707d,2017-04-17,3,66.67,4.0,106.77
93b9a99027bd8bd6af682aff18dd19bf,2017-04-17,1,100.0,4.0,20.01
94144541854e298c2d976cb893b81343,2017-04-17,5,100.0,4.83,38.1
9485a23c0430ba1d58d359391606fce6,2017-04-17,1,100.0,5.0,4.63
94e93ce877be27a515118dbfd2c2be41,2017-04-17,1,100.0,5.0,11.57
9596c870880d900012f2e8e6e30d06d7,2017-04-17,1,100.0,5.0,7.29
9646c3513289980f17226a2fc4720dbd,2017-04-17,1,100.0,5.0,13.54
96493fab2fbb13a14d0c0e8772eef5c3,2017-04-17,1,0.0,5.0,4.93
99eaacc9e6046db1c82b163c5f84869f,2017-04-17,2,100.0,3.5,10.35
9a84ba99f5367fdbd4598363496f1ea2,2017-04-17,1,100.0,3.0,29.8
9add47bf45ce8e8c7db6b9cf670b1e09,2017-04-17,1,100.0,4.0,10.4
9bcdfa7b615b3abb9461d9e3ad9886ae,2017-04-17,1,100.0,5.0,59.1
9d5a9018aee56acb367ba9c3f05d1d6a,2017-04-17,4,100.0,3.75,15.64
9de4643a8dbde634fe55621059d92273,2017-04-17,3,100.0,4.67,32.36
a0415d9b25ede3c4b1e477e9916ffc03,2017-04-17,1,100.0,5.0,9.04
a1043bafd471dff536d0c462352beb48,2017-04-17,2,100.0,4.5,22.32
a2e874074c877c5a05abae80ad6e488f,2017-04-17,1,100.0,3.0,24.55
a2fa0bdc798ee84cdb08281337cf4fb6,2017-04-17,1,100.0,5.0,99.4
a36b125ac6d5fdbc7f50de85c9157bdc,2017-04-17,1,0.0,1.0,24.36
a3a38f4affed601eb87a97788c949667,2017-04-17,3,100.0,4.67,19.06
a416b6a846a11724393025641d4edd5e,2017-04-17,2,50.0,3.0,30.02
a673821011d0cec28146ea42f5ab767f,2017-04-17,1,100.0,5.0,10.2
a7f13822ceb966b076af67121f87b063,2017-04-17,5,100.0,2.8,22.14
aae3bfea055532c57fb453ed3ec80b30,2017-04-17,3,100.0,4.33,30.32
aaed1309374718fdd995ee4c58c9dfcd,2017-04-17,2,100.0,5.0,18.34
aafe36600ce604f205b86b5084d3d767,2017-04-17,1,100.0,5.0,26.09
aba1721a889e04decc910aa13b768ef4,2017-04-17,2,50.0,3.0,4.12
abc015ebac1d283a323ca9db35ede4b9,2017-04-17,1,100.0,5.0,28.21
adcf50477d6a1f5d91bb9d54c4903cb5,2017-04-17,1,0.0,3.0,111.86
b127efdabeffb5d559349c7b172eb75d,2017-04-17,1,0.0,3.0,45.38
b2ba3715d723d245138f291a6fe42594,2017-04-17,2,100.0,5.0,7.65
b37c4c02bda3161a7546a4e6d222d5b2,2017-04-17,1,0.0,5.0,8.8
b4a476fbd28de64b1e347abf9089366a,2017-04-17,1,100.0,5.0,103.71
b4ffb71f0cb1b1c3d63fad021ecf93e1,2017-04-17,1,100.0,5.0,136.45
b7e1750c1157341d2abd0251e07c186b,2017-04-17,1,100.0,3.0,89.35
bb5bd94c8f59cc050072d2930c869cac,2017-04-17,1,100.0,5.0,19.47
bd0389da23d89b726abf911cccc54596,2017-04-17,1,100.0,5.0,37.41
be9a160a9011f627c3e121d076c1ec7b,2017-04-17,1,100.0,5.0,14.67
c03121937e54a93fcc1825c3098bbb6e,2017-04-17,1,100.0,5.0,21.91
c1d1ebb4745cc43cb6f05e9c8a705c9a,2017-04-17,1,0.0,1.0,153.68
c3867b4666c7d76867627c2f7fb22e21,2017-04-17,3,100.0,3.67,15.1
c3cfdc648177fdbbbb35635a37472c53,2017-04-17,2,100.0,5.0,28.56
c8417879a15366a17c30af34c798c332,2017-04-17,1,100.0,1.0,40.95
c878515173c84a492ebe50d6b493230b,2017-04-17,1,0.0,1.0,5.59
cab85505710c7cb9b720bceb52b01cee,2017-04-17,1,100.0,4.0,12.5
cac4c8e7b1ca6252d8f20b2fc1a2e4af,2017-04-17,1,0.0,1.0,67.23
cc419e0650a3c5ba77189a1882b7556a,2017-04-17,13,84.62,3.92,56.61
cca3071e3e9bb7d12640c9fbe2301306,2017-04-17,11,100.0,3.92,24.69
ccc4bbb5f32a6ab2b7066a4130f114e3,2017-04-17,3,66.67,3.67,7.36
cd06602b43d8800bd0afad514919d35c,2017-04-17,2,100.0,3.5,150.34
cd68562d3f44870c08922d380acae552,2017-04-17,1,0.0,5.0,4.44
d05ae8f7a5bd1d2a690a44cd079e4e27,2017-04-17,1,100.0,5.0,6.32
d1aa1ec0839dcab73a6161130eb1f94a,2017-04-17,1,0.0,4.0,13.46
d1c281d3ae149232351cd8c8cc885f0d,2017-04-17,4,100.0,4.33,26.71
d2374cbcbb3ca4ab1086534108cc3ab7,2017-04-17,10,100.0,3.91,68.47
d379f449f2a3b271bc01c0782020f705,2017-04-17,1,100.0,2.0,97.45
d91fb3b7d041e83b64a00a3edfb37e4f,2017-04-17,1,100.0,5.0,17.57
d9442042130b7fe579d1295f9f4a248f,2017-04-17,1,100.0,3.0,95.3
da8622b14eb17ae2831f4ac5b9dab84a,2017-04-17,5,83.33,4.0,31.84
db4350fd57ae30082dec7acbaacc17f9,2017-04-17,3,100.0,4.0,57.47
dbc22125167c298ef99da25668e1011f,2017-04-17,1,100.0,5.0,14.65
dc4a0fc896dc34b0d5bfec8438291c80,2017-04-17,7,100.0,4.25,19.86
dc8798cbf453b7e0f98745e396cc5616,2017-04-17,2,50.0,4.5,44.02
dd533b429f380718b70ad9922c294bae,2017-04-17,1,0.0,4.0,95.47
df560393f3a51e74553ab94004ba5c87,2017-04-17,1,100.0,4.0,22.46
e26901d5ab434ce92fd9b5c256820a4e,2017-04-17,4,80.0,3.0,45.24
e48b04bf1aa1ef711caebeb7aede6180,2017-04-17,1,100.0,5.0,18.68
e5a38146df062edaf55c38afa99e42dc,2017-04-17,2,100.0,3.5,21.76
e5e33c0d8e7e002f398f5dc4cbbb338f,2017-04-17,1,100.0,3.0,18.66
e7df4cd29ab5abab70fb0783ddb53987,2017-04-17,1,0.0,1.0,2.42
e7f3bf1ecd8526eb7f3b18059e6716e5,2017-04-17,1,100.0,5.0,14.88
e9779976487b77c6d4ac45f75ec7afe9,2017-04-17,3,66.67,3.67,35.06
e9bc59e7b60fc3063eb2290deda4cced,2017-04-17,1,100.0,3.0,7.53
e9d99831abad74458942f21e16f33f92,2017-04-17,2,100.0,4.5,29.64
edf96ef93ed595084bbcbd9224bd2894,2017-04-17,1,100.0,2.0,39.64
eeb6de78f79159600292e314a77cbd18,2017-04-17,2,100.0,4.0,7.8
ef506c96320abeedfb894c34db06f478,2017-04-17,6,100.0,4.67,80.59
f00e21b1e91a79653163b7fd8f293ff1,2017-04-17,1,100.0,5.0,6.26
f0e103c63864d5405b958d984b6e94c9,2017-04-17,1,100.0,4.0,76.83
f35becee938e982bd615edf8ef12bcfb,2017-04-17,2,100.0,4.5,64.02
f45122a9ab94eb4f3f8953578bc0c560,2017-04-17,2,100.0,3.0,31.66
f4aba7c0bca51484c30ab7bdc34bcdd1,2017-04-17,3,100.0,4.5,58.93
f4db9b37944bcb8873e6b456ee190bbf,2017-04-17,1,100.0,4.0,17.78
f5fea3ffed6c2e889bab72705557c63a,2017-04-17,1,0.0,5.0,35.88
f7720c4fa8e3aba4546301ab80ea1f1b,2017-04-17,1,100.0,5.0,163.15
f80edd2c5aaa505cc4b0a3b219abf4b8,2017-04-17,1,100.0,4.0,41.59
f8db351d8c4c4c22c6835c19a46f01b0,2017-04-17,8,100.0,3.67,35.6
f9244d45189d3a3605499abddeade7d5,2017-04-17,1,100.0,4.0,6.91
fa1a9dec3a9940c072684a46728bf1fc,2017-04-17,1,100.0,5.0,14.18
fa1c13f2614d7b5c4749cbc52fecda94,2017-04-17,3,66.67,3.67,9.87
fa40cc5b934574b62717c68f3d678b6d,2017-04-17,4,75.0,3.5,27.03
fc906263ca5083d09dce42fe02247800,2017-04-17,4,100.0,3.8,45.72
fe2032dab1a61af8794248c8196565c9,2017-04-17,2,100.0,4.5,9.33
febab0275244b9a49a623f0bd613ca2f,2017-04-17,1,100.0,5.0,54.6
ff4ea69c2a729e83e63c7579e4ef8170,2017-04-17,1,100.0,5.0,2.37
001cca7ae9ae17fb1caed9dfb1094831,2017-04-24,4,100.0,4.5,32.74
004c9cd9d87a3c30c522c48c4fc07416,2017-04-24,6,100.0,3.33,16.91
01cf7e3d21494c41fb86034f2e714fa1,2017-04-24,1,0.0,1.0,16.54
01fdefa7697d26ad920e9e0346d4bd1b,2017-04-24,1,100.0,5.0,24.13
02d35243ea2e497335cd0f076b45675d,2017-04-24,1,100.0,3.0,8.04
048c2757535328e0d7dac690ad3c0aae,2017-04-24,1,100.0,5.0,8.67
062ce95fa2ad4dfaedfc79260130565f,2017-04-24,11,100.0,3.82,18.72
066a6914e1ebf3ea95a216c73a986b91,2017-04-24,2,100.0,5.0,20.4
06e5eefc71ec47ae763c5c6f8db7064f,2017-04-24,1,100.0,,24.55
09883d9ab71c8fe8a9bfc7fc3075b07e,2017-04-24,1,0.0,2.0,34.64
0adac9fbd9a2b63cccaac4f8756c1ca8,2017-04-24,1,100.0,5.0,17.72
0bf0150d5b9d60d9cd2906003332f085,2017-04-24,1,0.0,1.0,26.09
0c8380b62e38e8a1e6adbeba7eb9688c,2017-04-24,11,92.86,4.21,30.2
0d85bbda9889ce1f7e63778d24f346eb,2017-04-24,1,100.0,4.0,22.74
0db783cfcd3b73998abc6e10e59a102f,2017-04-24,4,100.0,4.2,24.35
0df3984f9dfb3d49ac6366acbd3bbb85,2017-04-24,1,100.0,5.0,37.41
0ea22c1cfbdc755f86b9b54b39c16043,2017-04-24,6,100.0,4.33,38.13
0ff83046c3fa22efee8ecf291888b191,2017-04-24,1,100.0,5.0,17.0
11305281b50fff20ae8bb473f8e11876,2017-04-24,1,0.0,2.0,17.45
1336efc61c316ddf92c899eb817f7cae,2017-04-24,1,100.0,4.0,91.41
1554a68530182680ad5c8b042c3ab563,2017-04-24,1,100.0,4.0,40.34
17306570e772e7718c92a562d33f5f1d,2017-04-24,1,100.0,4.0,9.42
17e34d8224d27a541263c4c64b11a56b,2017-04-24,1,100.0,5.0,14.65
17f51e7198701186712e53a39c564617,2017-04-24,1,100.0,5.0,11.67
1976a05ecf2996d6ffb7b5430e635fe7,2017-04-24,1,0.0,4.0,13.39
1a3df491d1c4f1589fc2b934ada68bf2,2017-04-24,1,100.0,4.0,16.56
1b4c3a6f53068f0b6944d2d005c9fc89,2017-04-24,7,100.0,4.57,18.65
1c5e4e49b9079480255b49d50aac1aa9,2017-04-24,1,100.0,5.0,3.83
1c83418358f249c9d6affa52d579db0e,2017-04-24,1,100.0,5.0,58.31
1da366cade6d8276e7d8beea7af5d4bf,2017-04-24,1,0.0,5.0,52.04
1da3aeb70d7989d1e6d9b0e887f97c23,2017-04-24,1,100.0,5.0,84.37
1e483cc5c76fef08d3ca05f9a8af7d01,2017-04-24,1,100.0,5.0,21.85
1f9ab4708f3056ede07124aad39a2554,2017-04-24,1,100.0,5.0,33.65
2059c39f76271d4ca3f15b5ffaccc8b8,2017-04-24,2,100.0,4.5,28.62
2089a6d640999f9b9141ac719b2af596,2017-04-24,1,100.0,2.0,4.24
2138ccb85b11a4ec1e37afbd1c8eda1f,2017-04-24,11,90.91,4.09,56.02
218d46b86c1881d022bce9c68a7d4b15,2017-04-24,4,100.0,3.75,11.87
229c3efbfb0ea2058de4ccdfbc3d784a,2017-04-24,4,100.0,3.0,16.79
232a6014e7b10cba61c6c2b2ea6bb4b0,2017-04-24,1,100.0,4.0,27.56
25c5c91f63607446a97b143d2d535d31,2017-04-24,1,100.0,5.0,7.61
25e6ffe976bd75618accfe16cefcbd0d,2017-04-24,1,100.0,1.0,22.06
2709af9587499e95e803a6498a5a56e9,2017-04-24,1,100.0,5.0,11.11
2e0dba2da448400b1c11d7b4b22f32a4,2017-04-24,2,100.0,1.0,54.48
2e90cb1677d35cfe24eef47d441b7c87,2017-04-24,1,100.0,3.0,22.19
31344c16881c08a8a72c6d2eb29918c1,2017-04-24,1,100.0,5.0,9.53
32fdd5d44ecb43dfd6a24b9369eca144,2017-04-24,1,100.0,5.0,28.81
3364a91ec4d56c98e44174de954b94f6,2017-04-24,1,100.0,5.0,26.83
33ac3e28642ab8bda860a2f693000e78,2017-04-24,1,100.0,5.0,14.2
36a968b544695394e4e9d7572688598f,2017-04-24,1,100.0,4.0,23.11
391fc6631aebcf3004804e51b40bcf1e,2017-04-24,5,100.0,4.0,24.94
392e0502231ae2f8b29994ef6398cd77,2017-04-24,1,100.0,5.0,10.86
3b15288545f8928d3e65a8f949a28291,2017-04-24,1,100.0,1.0,33.16
3bb548e3cb7f70f28e3f11ee9dce0e59,2017-04-24,1,100.0,4.0,23.16
3bdff180c7e1f6551a643b99c265a120,2017-04-24,1,100.0,1.0,43.64
3d871de0142ce09b7081e2b9d1733cb1,2017-04-24,6,100.0,4.83,25.42
3db66a856d18a9cba7c9241fc5221c50,2017-04-24,3,100.0,3.67,10.22
41b39e28db005d9731d9d485a83b4c38,2017-04-24,2,100.0,5.0,23.25
431af27f296bc6519d890aa5a05fdb11,2017-04-24,2,100.0,5.0,33.36
432c37c9dfba871172ec162e20118b8c,2017-04-24,1,100.0,5.0,63.03
440dd6ab244315c632130ecfb63827b1,2017-04-24,1,100.0,5.0,8.57
46dc3b2cc0980fb8ec44634e21d2718e,2017-04-24,3,100.0,4.67,9.93
48162d548f5b1b11b9d29d1e01f75a61,2017-04-24,1,100.0,5.0,16.8
48436dade18ac8b2bce089ec2a041202,2017-04-24,2,100.0,4.0,34.8
4a3ca9315b744ce9f8e9374361493884,2017-04-24,16,100.0,3.78,19.59
4aba391bc3b88717ce08eb11e44937b2,2017-04-24,1,0.0,1.0,13.48
4d6d651bd7684af3fffabd5f08d12e5a,2017-04-24,1,100.0,4.0,26.91
4e7c18b98d84e05cbae3ff0ff03846c2,2017-04-24,3,100.0,5.0,23.45
4e922959ae960d389249c378d1c939f5,2017-04-24,9,100.0,4.2,30.99
4ebdc7e6cd6102a022dadc49156d4ea8,2017-04-24,1,100.0,5.0,25.65
50c9975695009e5e6473912e83a6d1da,2017-04-24,2,100.0,4.75,105.81
515d781150feed28a6ac091bb0e3cb8c,2017-04-24,4,100.0,3.75,16.53
51702dc2a3e106c76dbff722b5bf0726,2017-04-24,1,100.0,5.0,15.79
520b493b57809f446cb0a233bb3e25c7,2017-04-24,1,100.0,5.0,37.05
522620dcb18a6b31cd7bdf73665113a9,2017-04-24,1,100.0,5.0,6.53
52562a9f449c3dc3d53f5f5b9ed74903,2017-04-24,2,100.0,5.0,5.52
53e4c6e0f4312d4d2107a8c9cddf45cd,2017-04-24,8,100.0,4.64,51.66
54a1852d1b8f10312c55e906355666ee,2017-04-24,1,100.0,5.0,17.44
5566627eab3fe93fd6ee08798226101a,2017-04-24,1,100.0,5.0,81.12
55a5b51f93f2b70ea513f5a047b0262a,2017-04-24,1,100.0,5.0,14.91
57c764b4a836300be881e2ff86e449f9,2017-04-24,1,100.0,4.0,7.32
582d4f8675b945722eda7c0cb61ba4c7,2017-04-24,2,100.0,5.0,28.01
59fb871bf6f4522a87ba567b42dafecf,2017-04-24,4,75.0,3.25,8.63
5a8e7d5003a1f221f9e1d6e411de7c23,2017-04-24,2,100.0,5.0,25.51
5abb8ea023c77787f2c15da891c8d384,2017-04-24,2,50.0,3.0,35.89
5b33b527da3c5b969cc99dc435cad09a,2017-04-24,2,100.0,4.5,29.19
5bffbafbb22daf6d3bfc216a46db8708,2017-04-24,1,100.0,5.0,10.47
5c243662ce92d84573bfaff24c3e3700,2017-04-24,3,100.0,3.67,4.9
5cf13accae3222c70a9cac40818ae839,2017-04-24,2,100.0,5.0,17.81
5dceca129747e92ff8ef7a997dc4f8ca,2017-04-24,10,90.0,4.6,23.92
6039e27294dc75811c0d8a39069f52c0,2017-04-24,1,100.0,3.0,25.83
624f4ece8da4aafb77699233d480f8ef,2017-04-24,1,100.0,3.0,27.52
6560211a19b47992c3666cc44a7e94c0,2017-04-24,14,92.86,3.93,31.91
656591be56071d4c9ef4e5fee78a578a,2017-04-24,2,33.33,4.33,27.38
669ae81880e08f269a64487cfb287169,2017-04-24,2,100.0,5.0,23.67
66fd84ee7528c0c0de85d0f44a73d5ab,2017-04-24,3,100.0,2.13,37.12
679769a98cfcc6da877c8486ff1c13f3,2017-04-24,1,100.0,5.0,4.76
6b15924333bd1a741595fe981ea04822,2017-04-24,1,100.0,5.0,40.74
6c177e38df6d3f34182b1f1d427231bf,2017-04-24,1,100.0,5.0,11.28
6cd68b3ed6d59aaa9fece558ad360c0a,2017-04-24,2,100.0,5.0,46.12
6da1992f915d77be95d7fa48b36904af,2017-04-24,1,100.0,5.0,48.66
6df688df543f90e9b38f4319e75a9d88,2017-04-24,2,100.0,2.5,61.26
6edacfd9f9074789dad6d62ba7950b9c,2017-04-24,1,100.0,5.0,37.33
7008613ea464bad5cb9b83456e1e6a8f,2017-04-24,3,100.0,4.67,34.84
70a12e78e608ac31179aea7f8422044b,2017-04-24,7,100.0,4.0,28.99
70eea00b476a314817cefde4aad4f89a,2017-04-24,2,100.0,5.0,11.37
710e3548e02bc1d2831dfc4f1b5b14d4,2017-04-24,2,100.0,3.0,22.08
712e6ed8aa4aa1fa65dab41fed5737e4,2017-04-24,2,100.0,5.0,17.19
7142540dd4c91e2237acb7e911c4eba2,2017-04-24,3,75.0,4.0,32.52
718539d38d07dd351c76db862760e2e2,2017-04-24,1,100.0,5.0,33.58
725c32fa80c2faacc4fc88450d27314e,2017-04-24,1,100.0,4.0,11.57
7299e27ed73d2ad986de7f7c77d919fa,2017-04-24,5,90.0,4.5,81.42
7315baebc0572ff220d226283dc66728,2017-04-24,1,100.0,5.0,55.95
73a63f72308aa20a46f4b1632018f196,2017-04-24,1,100.0,5.0,3.92
744dac408745240a2c2528fb1b6028f3,2017-04-24,3,100.0,4.33,9.95
76d5af76d0271110f9af36c92573f765,2017-04-24,3,100.0,4.0,31.48
7722b1df1b0e383e000397b2c11e3e19,2017-04-24,5,100.0,4.5,98.83
77530e9772f57a62c906e1c21538ab82,2017-04-24,3,100.0,4.67,17.87
78c99c6dff4eeae5be99bf635ed21e3f,2017-04-24,2,100.0,5.0,30.17
79ed755314cfe6df0daef2c6cd3022cd,2017-04-24,1,100.0,4.0,8.57
7a67c85e85bb2ce8582c35f2203ad736,2017-04-24,17,82.35,4.35,11.78
7a9c12e235c36247c3c81f50d6ea9cea,2017-04-24,2,100.0,5.0,10.74
7aa4334be125fcdd2ba64b3180029f14,2017-04-24,1,100.0,5.0,45.86
7b07b3c7487f0ea825fc6df75abd658b,2017-04-24,2,100.0,5.0,9.12
7b1222c3624aa89b9558b50a2594188c,2017-04-24,1,100.0,5.0,3.7
7c67e1448b00f6e969d365cea6b010ab,2017-04-24,8,88.89,3.78,19.66
7e1fb0a3ebfb01ffb3a7dae98bf3238d,2017-04-24,1,100.0,5.0,4.44
7e26c750b4cb9f6766f58265ff9ebe95,2017-04-24,2,100.0,4.33,26.77
7e93a43ef30c4f03f38b393420bc753a,2017-04-24,3,100.0,3.33,3.45
80e6699fe29150b372a0c8a1ebf7dcc8,2017-04-24,1,100.0,5.0,40.14
827f8f69dfa529c561901c4f2e0f332f,2017-04-24,5,66.67,4.67,46.39
82e0a475a88cc9595229d8029273f045,2017-04-24,2,33.33,3.0,21.56
8444e55c1f13cd5c179851e5ca5ebd00,2017-04-24,1,100.0,5.0,36.39
8581055ce74af1daba164fdbd55a40de,2017-04-24,5,80.0,4.6,15.16
85d9eb9ddc5d00ca9336a2219c97bb13,2017-04-24,3,100.0,4.25,67.49
8603f0038fe0e52fedd3382d266723de,2017-04-24,1,100.0,4.0,23.85
86ccac0b835037332a596a33b6949ee1,2017-04-24,4,100.0,3.5,57.81
87142160b41353c4e5fca2360caf6f92,2017-04-24,3,66.67,5.0,18.43
897060da8b9a21f655304d50fd935913,2017-04-24,4,85.71,2.29,42.55
8a32e327fe2c1b3511609d81aaf9f042,2017-04-24,2,100.0,5.0,21.08
8b8cfc8305aa441e4239358c9f6f2485,2017-04-24,1,100.0,5.0,20.61
8cc6a0e5738e61a87b03c78b2ba9db4b,2017-04-24,1,100.0,3.0,2.79
8e6cc767478edae941d9bd9eb778d77a,2017-04-24,1,100.0,3.0,39.0
8f119a0aee85c0c8fc534629734e94fd,2017-04-24,2,100.0,4.5,17.45
8f2ce03f928b567e3d56181ae20ae952,2017-04-24,1,100.0,5.0,18.97
8fdca8e349553f99bc738833a62c8802,2017-04-24,1,100.0,5.0,91.41
916748bc99315c2d202898ae58b1617e,2017-04-24,1,100.0,5.0,110.71
91f848e9f4be368f4318775aac733370,2017-04-24,3,100.0,4.33,19.24
92eb0f42c21942b6552362b9b114707d,2017-04-24,11,90.91,4.0,118.84
94144541854e298c2d976cb893b81343,2017-04-24,4,100.0,4.5,31.17
94e93ce877be27a515118dbfd2c2be41,2017-04-24,2,100.0,3.5,21.8
9646c3513289980f17226a2fc4720dbd,2017-04-24,2,100.0,5.0,68.05
96493fab2fbb13a14d0c0e8772eef5c3,2017-04-24,2,100.0,3.5,7.99
96804ea39d96eb908e7c3afdb671bb9e,2017-04-24,1,100.0,5.0,16.55
9853a239ab7b7ebbdc3a21248d5b8e1f,2017-04-24,1,100.0,5.0,21.42
98dac6635aee4995d501a3972e047414,2017-04-24,1,100.0,4.0,17.59
99eaacc9e6046db1c82b163c5f84869f,2017-04-24,3,100.0,3.67,5.56
9a84ba99f5367fdbd4598363496f1ea2,2017-04-24,1,100.0,5.0,34.84
9baf5cb77970f539089d09a38bcec5c3,2017-04-24,2,100.0,4.5,18.4
9c57bc60cfad5ee62d35d3f1ce4593a1,2017-04-24,1,0.0,1.0,8.57
9d5a9018aee56acb367ba9c3f05d1d6a,2017-04-24,3,100.0,4.67,15.91
9de4643a8dbde634fe55621059d92273,2017-04-24,1,0.0,1.0,10.61
a1043bafd471dff536d0c462352beb48,2017-04-24,7,100.0,4.86,29.23
a17f621c590ea0fab3d5d883e1630ec6,2017-04-24,1,100.0,3.0,56.7
a2e874074c877c5a05abae80ad6e488f,2017-04-24,3,100.0,4.67,12.33
a35124e2d763d7ca3fbe3b97d143200f,2017-04-24,1,100.0,5.0,41.81
a36b125ac6d5fdbc7f50de85c9157bdc,2017-04-24,2,50.0,4.0,20.9
a3a38f4affed601eb87a97788c949667,2017-04-24,4,100.0,4.5,22.78
a416b6a846a11724393025641d4edd5e,2017-04-24,1,100.0,1.0,11.18
a70e9066dbfd10b6b97a3f54a1356762,2017-04-24,1,100.0,5.0,14.77
a7f13822ceb966b076af67121f87b063,2017-04-24,11,92.86,3.57,22.35
a888faf2d1baececa6baf9c3d603ee1f,2017-04-24,6,83.33,4.5,5.91
aac29b1b99776be73c3049939652091d,2017-04-24,2,50.0,4.0,16.89
aaed1309374718fdd995ee4c58c9dfcd,2017-04-24,2,100.0,4.5,81.82
abc015ebac1d283a323ca9db35ede4b9,2017-04-24,1,100.0,5.0,12.62
ac6417315ae5da8f9a38ee11de6f7780,2017-04-24,1,100.0,5.0,13.18
aced59e9b31ef866a94f9e7f29d8d418,2017-04-24,1,100.0,5.0,44.46
ad420dd0c4f92f8af951ac24b86d0cf5,2017-04-24,1,0.0,,6.93
ad87df7699e83b8a91822a4a0b765c3a,2017-04-24,1,100.0,5.0,53.5
b14db04aa7881970e83ffa9426897925,2017-04-24,1,100.0,4.0,22.59
b17b679f4f5ce2e03ce6968c62648246,2017-04-24,1,100.0,4.0,34.36
b1ac6ea7895bc3dd6f0f6f4abbdd2821,2017-04-24,1,100.0,1.0,38.92
b2ba3715d723d245138f291a6fe42594,2017-04-24,8,100.0,3.78,26.27
b4a476fbd28de64b1e347abf9089366a,2017-04-24,2,100.0,4.0,50.34
b76dba6c951ab00dc4edf0a1aa88037e,2017-04-24,6,100.0,4.33,112.29
bacb1f0ed56ad24198f5810d2b3fe9a5,2017-04-24,2,100.0,4.0,16.5
bb5bd94c8f59cc050072d2930c869cac,2017-04-24,1,100.0,3.0,4.92
bd697db56ff8e7c9cd1abeb7f72029b2,2017-04-24,1,100.0,4.0,7.33
bfd27a966d91cfaafdb25d076585f0da,2017-04-24,3,100.0,4.0,14.82
c3867b4666c7d76867627c2f7fb22e21,2017-04-24,3,100.0,4.0,25.93
c3cfdc648177fdbbbb35635a37472c53,2017-04-24,5,100.0,4.83,19.8
c6218512d16fcac0af02fe92691cf274,2017-04-24,1,100.0,5.0,25.75
c731d18cea9bf687ffee82a241c25b11,2017-04-24,1,100.0,5.0,18.12
c8417879a15366a17c30af34c798c332,2017-04-24,1,0.0,3.0,39.76
c847e075301870dd144a116762eaff9a,2017-04-24,1,100.0,2.0,15.93
ca3bd7cd9f149df75950150d010fe4a2,2017-04-24,1,100.0,5.0,25.69
cab85505710c7cb9b720bceb52b01cee,2017-04-24,1,100.0,5.0,29.1
cb5df0dcb9e280b1780e9d589889f2c7,2017-04-24,1,100.0,1.0,55.51
cbd996ad3c1b7dc71fd0e5f5df9087e2,2017-04-24,2,100.0,4.0,69.59
cc419e0650a3c5ba77189a1882b7556a,2017-04-24,11,100.0,4.09,51.71
cca3071e3e9bb7d12640c9fbe2301306,2017-04-24,7,100.0,4.14,20.48
